time,scenario,vehicle_id,stage,zone,nearest_vehicle_id,conflict_vehicle_ids,merge_conflict,crossing_conflict,right_side_vehicle_present,min_eta_gap,model_decision,model_confidence,final_decision,applied_action,decision_reason,runtime_mode,collision_count
7.0,SCENARIO_2,vehicle_B,OUTSIDE_CONTEXT,OUTSIDE,vehicle_D,[],0,0,1,6.411034682086038,NEUTRAL,0.7362918416815759,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
7.0,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_D,[],0,0,0,0.9900506382942353,NEUTRAL,0.9324247675805164,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
7.0,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_C,[],0,0,1,0.9900506382942353,NEUTRAL,0.8667428143789364,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
7.2,SCENARIO_2,vehicle_A,OUTSIDE_CONTEXT,OUTSIDE,vehicle_C,[],0,0,0,7.531635671017929,NEUTRAL,0.7735076987825243,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
7.2,SCENARIO_2,vehicle_B,OUTSIDE_CONTEXT,OUTSIDE,vehicle_D,[],0,0,1,6.409067866441392,NEUTRAL,0.6505869712996404,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
7.2,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_D,[],0,0,0,0.9903802510747735,NEUTRAL,0.9300546187341039,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
7.2,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_C,[],0,0,1,0.9903802510747735,NEUTRAL,0.8675611453237059,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
7.4,SCENARIO_2,vehicle_A,OUTSIDE_CONTEXT,OUTSIDE,vehicle_C,[],0,0,0,7.5300508403276885,NEUTRAL,0.7162841463970674,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
7.4,SCENARIO_2,vehicle_B,OUTSIDE_CONTEXT,OUTSIDE,vehicle_D,[],0,0,1,6.407161468346577,NEUTRAL,0.6235715148811118,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
7.4,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_D,[],0,0,0,0.9906938173380411,NEUTRAL,0.9267166632790662,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
7.4,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_C,[],0,0,1,0.9906938173380411,NEUTRAL,0.8697316554997535,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
7.6,SCENARIO_2,vehicle_A,OUTSIDE_CONTEXT,OUTSIDE,vehicle_C,[],0,0,0,7.528508236173887,NEUTRAL,0.7046739312646653,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
7.6,SCENARIO_2,vehicle_B,OUTSIDE_CONTEXT,OUTSIDE,vehicle_D,[],0,0,1,6.405313200195551,NEUTRAL,0.6115294581135734,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
7.6,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_D,[],0,0,0,0.9909923579018471,NEUTRAL,0.9228336761253783,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
7.6,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_C,[],0,0,1,0.9909923579018471,NEUTRAL,0.8727183786331981,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
7.8,SCENARIO_2,vehicle_A,OUTSIDE_CONTEXT,OUTSIDE,vehicle_C,[],0,0,0,7.527006681544953,NEUTRAL,0.7035326759603139,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
7.8,SCENARIO_2,vehicle_B,OUTSIDE_CONTEXT,OUTSIDE,vehicle_D,[],0,0,1,6.403520819941849,NEUTRAL,0.579593246805082,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
7.8,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_D,[],0,0,0,0.9912768139979065,NEUTRAL,0.9185699342009842,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
7.8,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_C,[],0,0,1,0.9912768139979065,NEUTRAL,0.8761581875002195,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
8.0,SCENARIO_2,vehicle_A,OUTSIDE_CONTEXT,OUTSIDE,,[],0,0,0,100.0,NEUTRAL,0.6513834575707617,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
8.0,SCENARIO_2,vehicle_B,OUTSIDE_CONTEXT,OUTSIDE,vehicle_D,[],0,0,1,6.40178214508388,NEUTRAL,0.5435579762296517,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
8.0,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_D,[],0,0,0,0.9915480545742401,NEUTRAL,0.9130277452480028,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
8.0,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_C,[],0,0,1,0.9915480545742401,NEUTRAL,0.8798228620763464,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
8.2,SCENARIO_2,vehicle_A,OUTSIDE_CONTEXT,OUTSIDE,,[],0,0,0,100.0,NEUTRAL,0.633053128151993,NEUTRAL,MAINTAIN_30KMH,outside_context,NUMPY_EXACT_LSTM,0
8.2,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,12.230441913287798,GO,0.7946442289909879,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
8.2,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9918068828306392,NEUTRAL,0.9068095474823717,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
8.2,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_B,[],0,0,1,0.9918068828306392,NEUTRAL,0.8851614806756374,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
8.4,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_B,[],0,0,1,0.09931152484941347,GO,0.7625836368271758,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
8.4,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_A,[],0,0,0,0.09931152484941347,YIELD,0.9313955006621875,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
8.4,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9920540420775925,NEUTRAL,0.9026281083167199,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
8.4,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_B,[],0,0,1,0.9920540420775925,NEUTRAL,0.8982937787556542,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
8.6,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_B,[],0,0,1,0.14777219165130728,YIELD,0.9112828870509921,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
8.6,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_A,[],0,0,0,0.14777219165130728,YIELD,0.942585909542163,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
8.6,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9922902209972531,NEUTRAL,0.903889537832566,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
8.6,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9922902209972531,NEUTRAL,0.9012430199731981,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
8.8,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_B,[],0,0,1,0.18768995630967567,YIELD,0.9619319654943896,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
8.8,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_A,[],0,0,0,0.18768995630967567,YIELD,0.9527363007407353,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
8.8,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9925160583749157,NEUTRAL,0.9040420085976435,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
8.8,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9925160583749157,NEUTRAL,0.9060210359036397,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.0,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_B,[],0,0,1,0.24433076677900423,YIELD,0.9747775877772101,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
9.0,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_A,[],0,0,0,0.24433076677900423,YIELD,0.9631795649031594,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
9.0,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9927321473607797,NEUTRAL,0.9043599009968484,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.0,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9927321473607797,NEUTRAL,0.908133795533767,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.2,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.3421457457103001,YIELD,0.9771815435628821,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
9.2,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_A,[],0,0,0,0.3421457457103001,YIELD,0.9662276188532108,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
9.2,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9929390393144946,NEUTRAL,0.9048085184744408,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.2,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9929390393144946,NEUTRAL,0.9107950183770445,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.4,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.5370265313807996,YIELD,0.9585547431427673,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
9.4,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.5370265313807996,YIELD,0.9226873058376764,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
9.4,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9931372472782094,NEUTRAL,0.905305129317911,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.4,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9931372472782094,NEUTRAL,0.9137803924782056,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.6,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.3962467775032126,YIELD,0.8943704370475409,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
9.6,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.3962467775032126,NEUTRAL,0.688293721787413,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.6,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.993327249118563,NEUTRAL,0.9054891156614875,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.6,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.993327249118563,NEUTRAL,0.9169799651950377,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.8,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,1.5750942931798195,NEUTRAL,0.6459170287166025,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.8,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,1.5750942931798195,YIELD,0.6511544998136273,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
9.8,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9935094903730874,NEUTRAL,0.90616612055692,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
9.8,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9935094903730874,NEUTRAL,0.919620778045967,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
10.0,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,1.287099483497442,YIELD,0.5014759028247889,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
10.0,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,1.287099483497442,NEUTRAL,0.49118099283527816,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
10.0,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9936843868322036,NEUTRAL,0.9052809705287099,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
10.0,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9936843868322036,NEUTRAL,0.9228889388311445,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
10.2,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,2.662478063038828,YIELD,0.3720901449224416,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
10.2,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,2.662478063038828,YIELD,0.5556859573456289,YIELD,YIELD,decision_final_yield,NUMPY_EXACT_LSTM,0
10.2,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9938523268845163,NEUTRAL,0.9026710317546504,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
10.2,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9938523268845163,NEUTRAL,0.9193278425380874,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
10.4,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,1.2852796516234033,GO,0.6867180933252315,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
10.4,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,1.2852796516234033,GO,0.6583521888782617,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
10.4,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9940136736497855,NEUTRAL,0.9004722398868289,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
10.4,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9940136736497855,NEUTRAL,0.921506961227852,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
10.6,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.7834434561268218,GO,0.8757281278345105,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
10.6,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.7834434561268218,GO,0.8467654176019196,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
10.6,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9941687669211774,NEUTRAL,0.8982077220036461,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
10.6,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9941687669211774,NEUTRAL,0.9233196075090584,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
10.8,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.5104634756167288,GO,0.9151343889513417,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
10.8,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.5104634756167288,GO,0.8760644366154232,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
10.8,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9943179249360057,NEUTRAL,0.8959893166113608,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
10.8,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9943179249360057,NEUTRAL,0.9253640397240754,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
11.0,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.34481857125527426,GO,0.9199896125474398,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.0,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.34481857125527426,GO,0.8593146137520882,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.0,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9944614459920604,NEUTRAL,0.8939807451417325,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
11.0,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9944614459920604,NEUTRAL,0.9277508990653153,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
11.2,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.23639972674008414,GO,0.912172147826519,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.2,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.23639972674008414,GO,0.8132508035068688,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.2,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,0.9945996099245473,NEUTRAL,0.8923499541289192,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
11.2,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,0.9945996099245473,NEUTRAL,0.9306252520978138,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
11.4,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.11478374083465548,GO,0.8969768555670653,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.4,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.11478374083465548,GO,0.7525409186347194,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.4,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,4.4729939545161255,GO,0.8036913055231231,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.4,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,4.4729939545161255,NEUTRAL,0.9414625831138789,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
11.6,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.17327547643394192,GO,0.8578418401118889,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.6,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.17327547643394192,GO,0.705843918303546,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.6,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,5.694308259876767,GO,0.9413430970430067,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.6,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,7.339141595754096,NEUTRAL,0.9508561670124478,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
11.8,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.24632685446475255,GO,0.8444407169013339,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.8,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.24632685446475255,GO,0.599788510720319,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.8,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,3.961282786383663,GO,0.9703669141452524,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
11.8,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,9.072414040334252,NEUTRAL,0.9603802587726262,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
12.0,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.246538959117232,GO,0.790585902424249,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.0,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.246538959117232,GO,0.556872747593344,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.0,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,2.78345804637519,GO,0.9781803603474131,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.0,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,10.25034556585847,NEUTRAL,0.9690378781379788,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
12.2,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.24671322225826087,GO,0.7978801051202598,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.2,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.24671322225826087,GO,0.48897922109123254,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.2,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,1.9188799533072847,GO,0.9800605940029136,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.2,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,11.11491881382059,NEUTRAL,0.9751748786137417,WAIT,WAIT,decision_final_wait,NUMPY_EXACT_LSTM,0
12.4,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.24685812280597696,GO,0.8199552942113374,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.4,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.24685812280597696,GO,0.5306902454060394,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.4,SCENARIO_2,vehicle_C,DECISION_FINAL,DECISION,vehicle_B,[],0,0,0,1.2483496832486303,GO,0.9832206339634022,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.4,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,6.3176280092399715,GO,0.6986639930154341,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.6,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.2469798950705262,GO,0.8457245276270208,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.6,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.2469798950705262,GO,0.606373453264282,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.6,SCENARIO_2,vehicle_C,THRESHOLD_MONITORING,THRESHOLD,vehicle_B,[],0,0,0,0.7063379912795278,NEUTRAL,0.979809531627766,NEUTRAL,MAINTAIN_30KMH,threshold_awareness_collection,NUMPY_EXACT_LSTM,0
12.6,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,3.9931970401892185,GO,0.9339582718388654,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.8,SCENARIO_2,vehicle_A,DECISION_FINAL,DECISION,vehicle_D,[],0,0,1,0.24708320479935963,GO,0.8686328085040455,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.8,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.24708320479935963,GO,0.6789264573487158,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
12.8,SCENARIO_2,vehicle_C,THRESHOLD_MONITORING,THRESHOLD,vehicle_B,[],0,0,0,0.2538355409259272,NEUTRAL,0.9734356893929856,NEUTRAL,MAINTAIN_30KMH,threshold_awareness_collection,NUMPY_EXACT_LSTM,0
12.8,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,2.712077933405941,GO,0.9745652758071696,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
13.0,SCENARIO_2,vehicle_A,THRESHOLD_MONITORING,THRESHOLD,vehicle_D,[],0,0,1,0.13383037585727386,NEUTRAL,0.8521254207028495,NEUTRAL,MAINTAIN_30KMH,threshold_awareness_collection,NUMPY_EXACT_LSTM,0
13.0,SCENARIO_2,vehicle_B,DECISION_FINAL,DECISION,vehicle_C,[],0,0,0,0.11334122352193399,GO,0.7485567533381323,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
13.0,SCENARIO_2,vehicle_C,THRESHOLD_MONITORING,THRESHOLD,vehicle_B,[],0,0,0,0.11334122352193399,NEUTRAL,0.9627082693552518,NEUTRAL,MAINTAIN_30KMH,threshold_awareness_collection,NUMPY_EXACT_LSTM,0
13.0,SCENARIO_2,vehicle_D,DECISION_FINAL,DECISION,vehicle_A,[],0,0,1,1.7875894468164955,GO,0.9850287322760923,GO,GO,decision_final_go,NUMPY_EXACT_LSTM,0
13.2,SCENARIO_2,vehicle_A,THRESHOLD_MONITORING,THRESHOLD,vehicle_D,[],0,0,1,0.08055427315234232,NEUTRAL,0.9361834378013217,NEUTRAL,MAINTAIN_30KMH,threshold_awareness_collection,NUMPY_EXACT_LSTM,0
13.2,SCENARIO_2,vehicle_B,THRESHOLD_MONITORING,THRESHOLD,vehicle_C,[],0,0,0,0.14522591672648266,NEUTRAL,0.7530641288209236,NEUTRAL,MAINTAIN_30KMH,threshold_awareness_collection,NUMPY_EXACT_LSTM,0
